date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:43:56	8543/8543	---M--	200	added ('OK')	image/png	etag:%22215f-632d9a5e-a2a27f029c5fab0b;;;%22	https://thewebmax.org/industro/images/home-11/icon/pic-3.png	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/icon/pic-3.png	(from https://thewebmax.org/industro/index-11.html)
09:43:57	12360/12360	---M--	200	added ('OK')	image/png	etag:%223048-632d9a5e-73abd7a562f6bdb0;;;%22	https://thewebmax.org/industro/images/home-11/icon/pic-4.png	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/icon/pic-4.png	(from https://thewebmax.org/industro/index-11.html)
09:43:57	95648/95648	---M--	200	added ('OK')	image/jpeg	etag:%22175a0-632d9a60-570e6b8bebe7013c;;;%22	https://thewebmax.org/industro/images/home-11/s-gallery/1.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/s-gallery/1.jpg	(from https://thewebmax.org/industro/index-11.html)
09:43:57	107537/107537	---M--	200	added ('OK')	image/jpeg	etag:%221a411-632d9a60-7b218a58d98ac998;;;%22	https://thewebmax.org/industro/images/home-11/s-gallery/2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/s-gallery/2.jpg	(from https://thewebmax.org/industro/index-11.html)
09:43:57	74724/74724	---M--	200	added ('OK')	image/jpeg	etag:%22123e4-632d9a60-e7d8b9788afb81ff;;;%22	https://thewebmax.org/industro/images/home-11/s-gallery/3.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/s-gallery/3.jpg	(from https://thewebmax.org/industro/index-11.html)
09:43:57	85552/85552	---M--	200	added ('OK')	image/jpeg	etag:%2214e30-632d9a60-478af1721688ba2f;;;%22	https://thewebmax.org/industro/images/home-11/s-gallery/4.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/s-gallery/4.jpg	(from https://thewebmax.org/industro/index-11.html)
09:43:58	140103/140103	---M--	200	added ('OK')	image/jpeg	etag:%2222347-632d9a60-c2a38a1c546cbcb;;;%22	https://thewebmax.org/industro/images/home-11/s-gallery/5.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/s-gallery/5.jpg	(from https://thewebmax.org/industro/index-11.html)
09:43:58	282935/282935	---M--	200	added ('OK')	image/jpeg	etag:%2245137-632d9a61-f2e428359c7b625a;;;%22	https://thewebmax.org/industro/images/home-11/team/pic1.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/team/pic1.jpg	(from https://thewebmax.org/industro/index-11.html)
09:43:58	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-632713ed-d6412d77fe200a1b;gz%22	https://thewebmax.org/industro/our-team-detail.html	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/our-team-detail.html	(from https://thewebmax.org/industro/index-11.html)
09:43:58	212763/212763	---M--	200	added ('OK')	image/jpeg	etag:%2233f1b-632d9a61-94455cc63f28a004;;;%22	https://thewebmax.org/industro/images/home-11/team/pic2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/team/pic2.jpg	(from https://thewebmax.org/industro/index-11.html)
09:43:59	61744/61744	---M--	200	added ('OK')	image/jpeg	etag:%22f130-632d9a61-4aa2c43436c264c1;;;%22	https://thewebmax.org/industro/images/home-11/team/pic3.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/team/pic3.jpg	(from https://thewebmax.org/industro/index-11.html)
09:43:59	61505/61505	---M--	200	added ('OK')	image/jpeg	etag:%22f041-632d9a61-b2339b3ed792596a;;;%22	https://thewebmax.org/industro/images/home-11/team/pic4.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/team/pic4.jpg	(from https://thewebmax.org/industro/index-11.html)
09:43:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-632713ed-d6412d77fe200a1b;gz%22	https://thewebmax.org/industro/our-team.html	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/our-team.html	(from https://thewebmax.org/industro/index-11.html)
09:43:59	13930/13930	---M--	200	added ('OK')	image/png	etag:%22366a-632d9a5d-4aa50a1b269aac51;;;%22	https://thewebmax.org/industro/images/home-11/client-logo/w1.png	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/client-logo/w1.png	(from https://thewebmax.org/industro/index-11.html)
09:44:00	17073/17073	---M--	200	added ('OK')	image/png	etag:%2242b1-632d9a5d-fce9f25e5a1fb46f;;;%22	https://thewebmax.org/industro/images/home-11/client-logo/w2.png	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/client-logo/w2.png	(from https://thewebmax.org/industro/index-11.html)
09:44:00	14074/14074	---M--	200	added ('OK')	image/png	etag:%2236fa-632d9a5d-c61a5f06b08c2f54;;;%22	https://thewebmax.org/industro/images/home-11/client-logo/w3.png	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/client-logo/w3.png	(from https://thewebmax.org/industro/index-11.html)
09:44:00	1430607/1430607	---M--	200	added ('OK')	image/png	etag:%2215d44f-632d9a5f-e989cc359fbee9c2;;;%22	https://thewebmax.org/industro/images/home-11/intro-pic4.png	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/intro-pic4.png	(from https://thewebmax.org/industro/index-11.html)
09:44:00	16245/16245	---M--	200	added ('OK')	image/png	etag:%223f75-632d9a5e-7c850461d4c2eeab;;;%22	https://thewebmax.org/industro/images/home-11/client-logo/w4.png	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/client-logo/w4.png	(from https://thewebmax.org/industro/index-11.html)
09:44:00	18767/18767	---M--	200	added ('OK')	image/png	etag:%22494f-632d9a5e-28425d03e5c46e4;;;%22	https://thewebmax.org/industro/images/home-11/client-logo/w5.png	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/client-logo/w5.png	(from https://thewebmax.org/industro/index-11.html)
09:44:00	21082/21082	---M--	200	added ('OK')	image/png	etag:%22525a-632d9a5e-12efca5b4384eafb;;;%22	https://thewebmax.org/industro/images/home-11/client-logo/w6.png	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/client-logo/w6.png	(from https://thewebmax.org/industro/index-11.html)
09:44:01	106486/106486	---M--	200	added ('OK')	image/jpeg	etag:%2219ff6-632d9a5f-9a13076d67d5d944;;;%22	https://thewebmax.org/industro/images/home-11/project/1.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/project/1.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:01	202096/202096	---M--	200	added ('OK')	image/jpeg	etag:%2231570-632d9a5f-7f2edf2cb0c7a3b0;;;%22	https://thewebmax.org/industro/images/home-11/project/3.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/project/3.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:01	192865/192865	---M--	200	added ('OK')	image/jpeg	etag:%222f161-632d9a5f-214d8c4893bcce29;;;%22	https://thewebmax.org/industro/images/home-11/project/4.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/project/4.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:02	63895/63895	---M--	200	added ('OK')	image/jpeg	etag:%22f997-632d9a5f-8ed6b030ac61fb4a;;;%22	https://thewebmax.org/industro/images/home-11/project/5.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/project/5.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:02	136293/136293	---M--	200	added ('OK')	image/jpeg	etag:%2221465-632d9a5f-4e7b65432e18de53;;;%22	https://thewebmax.org/industro/images/home-11/project/2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/project/2.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:02	135198/135198	---M--	200	added ('OK')	image/jpeg	etag:%222101e-632d9a5f-481f5f684cbab623;;;%22	https://thewebmax.org/industro/images/home-11/project/6.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/project/6.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:02	118711/118711	---M--	200	added ('OK')	image/jpeg	etag:%221cfb7-632d9a5c-c62cfbf95d83367a;;;%22	https://thewebmax.org/industro/images/home-11/background/bg11.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/background/bg11.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:02	18116/18116	---M--	200	added ('OK')	image/jpeg	etag:%2246c4-632d9a61-7879922e39fa6bfa;;;%22	https://thewebmax.org/industro/images/home-11/testimonials/pic1.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/testimonials/pic1.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:03	14407/14407	---M--	200	added ('OK')	image/jpeg	etag:%223847-632d9a61-8d3259f60d76c838;;;%22	https://thewebmax.org/industro/images/home-11/testimonials/pic2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/testimonials/pic2.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:03	18017/18017	---M--	200	added ('OK')	image/jpeg	etag:%224661-632d9a62-e2a63d353221b480;;;%22	https://thewebmax.org/industro/images/home-11/testimonials/pic3.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/testimonials/pic3.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:03	552185/552185	---M--	200	added ('OK')	image/jpeg	etag:%2286cf9-632d9a5c-510fd864baa4996e;;;%22	https://thewebmax.org/industro/images/home-11/blog/bg1.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/blog/bg1.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:04	681663/681663	---M--	200	added ('OK')	image/jpeg	etag:%22a66bf-632d9a5c-c526599ec61a4cea;;;%22	https://thewebmax.org/industro/images/home-11/blog/bg2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/blog/bg2.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:04	535875/535875	---M--	200	added ('OK')	image/jpeg	etag:%2282d43-632d9a5d-b2ff8b59a94cf9ef;;;%22	https://thewebmax.org/industro/images/home-11/blog/bg3.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/blog/bg3.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:04	427358/427358	---M--	200	added ('OK')	image/jpeg	etag:%226855e-632d9a5d-21a82569ff13c13f;;;%22	https://thewebmax.org/industro/images/home-11/blog/bg4.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/blog/bg4.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:04	2719/2719	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a9f-632d9a70-5735009b3fd6b3cf;gz%22	https://thewebmax.org/industro/js/rev-script-11.js	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/js/rev-script-11.js	(from https://thewebmax.org/industro/index-11.html)
09:44:04	707581/707581	---M--	200	added ('OK')	image/jpeg	etag:%22acbfd-632d9a5d-18567f4c4065751c;;;%22	https://thewebmax.org/industro/images/home-11/blog/bg5.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/blog/bg5.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:04	375501/375501	---M--	200	added ('OK')	image/jpeg	etag:%225bacd-632d9a5e-7aad3c199f3399a6;;;%22	https://thewebmax.org/industro/images/home-11/blog/bg6.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/blog/bg6.jpg	(from https://thewebmax.org/industro/index-11.html)
09:44:05	129100/129100	---M-Z	200	added ('OK')	text/html	etag:%221f84c-632d9a6f-fcea60d9d9091564;gz%22	https://thewebmax.org/industro/index-11.html?theme=css/skin/skin-1	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-11a39b.html	(from https://thewebmax.org/industro/index-11.html)
09:44:05	129100/129100	---M-Z	200	added ('OK')	text/html	etag:%221f84c-632d9a6f-fcea60d9d9091564;gz%22	https://thewebmax.org/industro/index-11.html?theme=css/skin/skin-2	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-1161e7.html	(from https://thewebmax.org/industro/index-11.html)
09:44:05	129100/129100	---M-Z	200	added ('OK')	text/html	etag:%221f84c-632d9a6f-fcea60d9d9091564;gz%22	https://thewebmax.org/industro/index-11.html?theme=css/skin/skin-3	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-11cce5.html	(from https://thewebmax.org/industro/index-11.html)
09:44:05	129100/129100	---M-Z	200	added ('OK')	text/html	etag:%221f84c-632d9a6f-fcea60d9d9091564;gz%22	https://thewebmax.org/industro/index-11.html?theme=css/skin/skin-4	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-1113f7.html	(from https://thewebmax.org/industro/index-11.html)
09:44:06	129100/129100	---M-Z	200	added ('OK')	text/html	etag:%221f84c-632d9a6f-fcea60d9d9091564;gz%22	https://thewebmax.org/industro/index-11.html?theme=css/skin/skin-5	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-1119a6.html	(from https://thewebmax.org/industro/index-11.html)
09:44:06	129100/129100	---M-Z	200	added ('OK')	text/html	etag:%221f84c-632d9a6f-fcea60d9d9091564;gz%22	https://thewebmax.org/industro/index-11.html?theme=css/skin/skin-6	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-11fe5c.html	(from https://thewebmax.org/industro/index-11.html)
09:44:06	129100/129100	---M-Z	200	added ('OK')	text/html	etag:%221f84c-632d9a6f-fcea60d9d9091564;gz%22	https://thewebmax.org/industro/index-11.html?theme=css/skin/skin-7	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-11ab47.html	(from https://thewebmax.org/industro/index-11.html)
09:44:06	129100/129100	---M-Z	200	added ('OK')	text/html	etag:%221f84c-632d9a6f-fcea60d9d9091564;gz%22	https://thewebmax.org/industro/index-11.html?theme=css/skin/skin-8	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-115f8d.html	(from https://thewebmax.org/industro/index-11.html)
09:44:06	129100/129100	---M-Z	200	added ('OK')	text/html	etag:%221f84c-632d9a6f-fcea60d9d9091564;gz%22	https://thewebmax.org/industro/index-11.html?theme=css/skin/skin-9	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-115663.html	(from https://thewebmax.org/industro/index-11.html)
09:44:07	129100/129100	---M-Z	200	added ('OK')	text/html	etag:%221f84c-632d9a6f-fcea60d9d9091564;gz%22	https://thewebmax.org/industro/index-11.html?theme=css/skin/skin-10	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-1128ac.html	(from https://thewebmax.org/industro/index-11.html)
09:44:07	129100/129100	---M-Z	200	added ('OK')	text/html	etag:%221f84c-632d9a6f-fcea60d9d9091564;gz%22	https://thewebmax.org/industro/index-11.html?theme=css/skin/skin-11	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-1126b8.html	(from https://thewebmax.org/industro/index-11.html)
09:44:07	129100/129100	---M-Z	200	added ('OK')	text/html	etag:%221f84c-632d9a6f-fcea60d9d9091564;gz%22	https://thewebmax.org/industro/index-11.html?theme=css/skin/skin-12	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-117f4c.html	(from https://thewebmax.org/industro/index-11.html)
09:44:08	7801/7801	---M-Z	200	added ('OK')	text/css	etag:%221e79-632d9a4e-18f394fc16d7048a;gz%22	https://thewebmax.org/industro/css/rev-slider-12.css	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/css/rev-slider-12.css	(from https://thewebmax.org/industro/index-12.html)
09:44:08	3194/3194	---M--	200	added ('OK')	image/jpeg	etag:%22c7a-632d9a5d-835fec6992c8f096;;;%22	https://thewebmax.org/industro/images/home-11/cart/pic-2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/cart/pic-2.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:08	244419/244419	---M--	200	added ('OK')	image/jpeg	etag:%223bac3-632d9a61-633e7d97f03e7e75;;;%22	https://thewebmax.org/industro/images/home-11/slider2/slide1.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/slider2/slide1.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:08	206466/206466	---M--	200	added ('OK')	image/jpeg	etag:%2232682-632d9a61-798360e748973edf;;;%22	https://thewebmax.org/industro/images/home-11/slider2/slide2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/slider2/slide2.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:09	315613/315613	---M--	200	added ('OK')	image/jpeg	etag:%224d0dd-632d9a60-42b05c6c326079ad;;;%22	https://thewebmax.org/industro/images/home-11/service-features/1.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/service-features/1.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:09	413383/413383	---M--	200	added ('OK')	image/jpeg	etag:%2264ec7-632d9a5f-6283615115200c84;;;%22	https://thewebmax.org/industro/images/home-11/intro-pic2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/intro-pic2.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:09	365767/365767	---M--	200	added ('OK')	image/jpeg	etag:%22594c7-632d9a60-19bd785abb755e4d;;;%22	https://thewebmax.org/industro/images/home-11/service-features/2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/service-features/2.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:09	441624/441624	---M--	200	added ('OK')	image/jpeg	etag:%226bd18-632d9a60-5af8c9f02f8cd959;;;%22	https://thewebmax.org/industro/images/home-11/service-features/3.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/service-features/3.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:09	15872/15872	---M--	200	added ('OK')	image/png	etag:%223e00-632d9a5b-419794efa87773ba;;;%22	https://thewebmax.org/industro/images/home-11/air-cooling.png	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/air-cooling.png	(from https://thewebmax.org/industro/index-12.html)
09:44:10	7990/7990	---M--	200	added ('OK')	image/png	etag:%221f36-632d9a5b-306a713584f1f1c0;;;%22	https://thewebmax.org/industro/images/home-11/air-heat.png	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/air-heat.png	(from https://thewebmax.org/industro/index-12.html)
09:44:10	304185/304185	---M--	200	added ('OK')	image/jpeg	etag:%224a439-632d9a5a-2ef4fb390587c5c9;;;%22	https://thewebmax.org/industro/images/home-11/ac-gallery/cooling/2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/ac-gallery/cooling/2.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:11	279453/279453	---M--	200	added ('OK')	image/jpeg	etag:%224439d-632d9a5a-78632ffd2dc7a2a5;;;%22	https://thewebmax.org/industro/images/home-11/ac-gallery/cooling/1.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/ac-gallery/cooling/1.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:11	270973/270973	---M--	200	added ('OK')	image/jpeg	etag:%224227d-632d9a5a-3725ce5c5146ddef;;;%22	https://thewebmax.org/industro/images/home-11/ac-gallery/cooling/3.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/ac-gallery/cooling/3.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:11	190678/190678	---M--	200	added ('OK')	image/jpeg	etag:%222e8d6-632d9a5a-34a092712473b7fb;;;%22	https://thewebmax.org/industro/images/home-11/ac-gallery/cooling/4.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/ac-gallery/cooling/4.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:11	298072/298072	---M--	200	added ('OK')	image/jpeg	etag:%2248c58-632d9a5a-f93db31624390bc5;;;%22	https://thewebmax.org/industro/images/home-11/ac-gallery/cooling/5.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/ac-gallery/cooling/5.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:11	372590/372590	---M--	200	added ('OK')	image/jpeg	etag:%225af6e-632d9a5a-f168a006f8761a75;;;%22	https://thewebmax.org/industro/images/home-11/ac-gallery/heating/1.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/ac-gallery/heating/1.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:11	385279/385279	---M--	200	added ('OK')	image/jpeg	etag:%225e0ff-632d9a5b-f4acd63fdf8d4038;;;%22	https://thewebmax.org/industro/images/home-11/ac-gallery/heating/2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/ac-gallery/heating/2.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:12	332908/332908	---M--	200	added ('OK')	image/jpeg	etag:%225146c-632d9a5b-96121a086505452f;;;%22	https://thewebmax.org/industro/images/home-11/ac-gallery/heating/3.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/ac-gallery/heating/3.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:12	397873/397873	---M--	200	added ('OK')	image/jpeg	etag:%2261231-632d9a5b-e28ee89654f772b0;;;%22	https://thewebmax.org/industro/images/home-11/ac-gallery/heating/4.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/ac-gallery/heating/4.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:12	436082/436082	---M--	200	added ('OK')	image/jpeg	etag:%226a772-632d9a5b-963625119fa20eb0;;;%22	https://thewebmax.org/industro/images/home-11/ac-gallery/heating/5.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/ac-gallery/heating/5.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:12	25005/25005	---M--	200	added ('OK')	image/jpeg	etag:%2261ad-632d9a62-40b3552d6c3fa34e;;;%22	https://thewebmax.org/industro/images/home-11/testimonials-12/pic1.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/testimonials-12/pic1.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:12	260748/260748	---M--	200	added ('OK')	image/jpeg	etag:%223fa8c-632d9a5e-2c092ed5b5a7918f;;;%22	https://thewebmax.org/industro/images/home-11/contact-img.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/contact-img.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:12	21599/21599	---M--	200	added ('OK')	image/jpeg	etag:%22545f-632d9a62-1eb69d02ddc9136a;;;%22	https://thewebmax.org/industro/images/home-11/testimonials-12/pic2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/testimonials-12/pic2.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:13	18904/18904	---M--	200	added ('OK')	image/jpeg	etag:%2249d8-632d9a62-cdda444f26f3e231;;;%22	https://thewebmax.org/industro/images/home-11/testimonials-12/pic3.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/testimonials-12/pic3.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:13	27989/27989	---M--	200	added ('OK')	image/jpeg	etag:%226d55-632d9a62-3aae26176296e4de;;;%22	https://thewebmax.org/industro/images/home-11/testimonials-12/pic4.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/testimonials-12/pic4.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:13	21533/21533	---M--	200	added ('OK')	image/jpeg	etag:%22541d-632d9a62-2dd33c5aaebe0a76;;;%22	https://thewebmax.org/industro/images/home-11/testimonials-12/pic5.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/testimonials-12/pic5.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:14	440311/440311	---M--	200	added ('OK')	image/jpeg	etag:%226b7f7-632d9a5d-74901c239f3cc806;;;%22	https://thewebmax.org/industro/images/home-11/blog12/thum1.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/blog12/thum1.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:14	343262/343262	---M--	200	added ('OK')	image/jpeg	etag:%2253cde-632d9a5d-668cc5ba594e4382;;;%22	https://thewebmax.org/industro/images/home-11/blog12/thum2.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/blog12/thum2.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:14	2516/2516	---M-Z	200	added ('OK')	application/x-javascript	etag:%229d4-632d9a70-1e3ebf525bf93c78;gz%22	https://thewebmax.org/industro/js/rev-script-12.js	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/js/rev-script-12.js	(from https://thewebmax.org/industro/index-12.html)
09:44:14	102189/102189	---M-Z	200	added ('OK')	text/html	etag:%2218f2d-632d9a6f-9f8d09ec6eee3f73;gz%22	https://thewebmax.org/industro/index-12.html?theme=css/skin/skin-1	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-12a39b.html	(from https://thewebmax.org/industro/index-12.html)
09:44:15	494292/494292	---M--	200	added ('OK')	image/jpeg	etag:%2278ad4-632d9a5d-66354eefabf0b9c4;;;%22	https://thewebmax.org/industro/images/home-11/blog12/thum3.jpg	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/images/home-11/blog12/thum3.jpg	(from https://thewebmax.org/industro/index-12.html)
09:44:15	102189/102189	---M-Z	200	added ('OK')	text/html	etag:%2218f2d-632d9a6f-9f8d09ec6eee3f73;gz%22	https://thewebmax.org/industro/index-12.html?theme=css/skin/skin-2	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-1261e7.html	(from https://thewebmax.org/industro/index-12.html)
09:44:15	102189/102189	---M-Z	200	added ('OK')	text/html	etag:%2218f2d-632d9a6f-9f8d09ec6eee3f73;gz%22	https://thewebmax.org/industro/index-12.html?theme=css/skin/skin-3	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-12cce5.html	(from https://thewebmax.org/industro/index-12.html)
09:44:15	102189/102189	---M-Z	200	added ('OK')	text/html	etag:%2218f2d-632d9a6f-9f8d09ec6eee3f73;gz%22	https://thewebmax.org/industro/index-12.html?theme=css/skin/skin-4	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-1213f7.html	(from https://thewebmax.org/industro/index-12.html)
09:44:15	102189/102189	---M-Z	200	added ('OK')	text/html	etag:%2218f2d-632d9a6f-9f8d09ec6eee3f73;gz%22	https://thewebmax.org/industro/index-12.html?theme=css/skin/skin-5	C:/Users/mitta/Downloads/MA%20Industry/thewebmax.org/industro/index-1219a6.html	(from https://thewebmax.org/industro/index-12.html)
